日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-26,513160,银华恒生港股通中国科技ETF,0.50%,0.10%,1.097,1.2178,< 60日均线,,-0.0136,0.006,-0.0392,
2026-02-26,159883,永赢中证全指医疗器械ETF,0.50%,0.10%,0.509,0.5114,< 60日均线,下穿60日均线,-0.0012,0.0001,-0.0027,
2026-02-26,551300,摩根上证AAA科技创新公司债ETF,0.15%,0.05%,100.499,100.1382,≥ 60日均线,,,,,
2026-02-26,159901,易方达深证100ETF,0.15%,0.05%,3.529,3.4656,≥ 60日均线,,0.0865,0.1098,-0.0465,
2026-02-26,512200,南方中证房地产ETF,0.50%,0.10%,1.54,1.5268,≥ 60日均线,,0.0121,0.0174,-0.0106,
2026-02-26,512900,南方中证全指证券公司ETF,0.50%,0.10%,1.153,1.19,< 60日均线,,-0.0033,0.0056,-0.0177,
2026-02-26,159652,汇添富中证细分有色金属产业主题ETF,0.50%,0.10%,2.012,1.7592,≥ 60日均线,,0.1946,0.1756,0.0381,
2026-02-26,512950,华夏中证央企ETF,0.15%,0.05%,1.577,1.4921,≥ 60日均线,,0.0418,0.0353,0.013,
2026-02-26,159400,景顺长城深证AAA科技创新公司债ETF,0.15%,0.05%,100.651,100.2174,≥ 60日均线,,,,,
2026-02-26,563020,易方达中证红利低波动ETF,0.15%,0.05%,1.191,1.1956,< 60日均线,,-0.007,-0.0044,-0.0051,
2026-02-26,512960,博时央企结构调整ETF,0.15%,0.05%,1.525,1.442,≥ 60日均线,,0.0399,0.0336,0.0127,
2026-02-26,515100,景顺长城红利低波动100ETF,0.50%,0.10%,1.457,1.4817,< 60日均线,,-0.0221,-0.0131,-0.0179,
2026-02-26,515800,添富中证800ETF,0.15%,0.05%,1.322,1.2707,≥ 60日均线,,0.0454,0.0457,-0.0006,
2026-02-26,512680,广发中证军工ETF,0.50%,0.10%,1.59,1.4135,≥ 60日均线,,0.0973,0.0782,0.0381,
2026-02-26,560610,招商中证A500ETF,0.15%,0.05%,1.235,1.1873,≥ 60日均线,,0.042,0.0422,-0.0003,
2026-02-26,159399,国泰富时中国A股自由现金流聚焦ETF,0.50%,0.10%,1.204,1.1683,≥ 60日均线,,0.0262,0.0268,-0.0011,
2026-02-26,563230,富国中证卫星产业ETF,0.50%,0.10%,1.598,1.4189,≥ 60日均线,,,,,
2026-02-26,510810,汇添富中证上海国企ETF,0.45%,0.10%,,,,,,,,
2026-02-26,515230,国泰中证全指软件ETF,0.50%,0.10%,0.923,0.9297,< 60日均线,,0.0159,0.0167,-0.0016,红转绿
2026-02-26,511580,招商中证国债及政策性金融债0-3年ETF,0.15%,0.05%,108.696,108.5273,≥ 60日均线,,0.2056,0.1939,0.0234,
2026-02-26,513690,博时恒生高股息ETF,0.50%,0.10%,1.167,1.1154,≥ 60日均线,,0.0246,0.0224,0.0043,
2026-02-26,159736,天弘中证食品饮料ETF,0.50%,0.10%,0.674,0.6949,< 60日均线,,-0.0091,-0.0067,-0.0048,
2026-02-26,159549,天弘中证红利低波动100ETF,0.50%,0.10%,1.221,1.2109,≥ 60日均线,,0.0067,0.0083,-0.0032,
2026-02-26,159608,广发中证稀有金属主题ETF,0.50%,0.10%,1.325,1.121,≥ 60日均线,,0.1193,0.1066,0.0252,
2026-02-26,159938,广发中证全指医药卫生ETF,0.50%,0.10%,0.655,0.6688,< 60日均线,,-0.0063,-0.0022,-0.0082,
2026-02-26,561910,招商中证电池主题ETF,0.50%,0.10%,0.834,0.83,≥ 60日均线,,0.0459,0.0588,-0.0258,
2026-02-26,159593,平安中证A50ETF,0.15%,0.05%,1.346,1.3422,≥ 60日均线,,0.0246,0.0309,-0.0127,
2026-02-26,588790,博时科创板人工智能ETF,0.50%,0.10%,0.914,0.8355,≥ 60日均线,,0.0402,0.0282,0.0239,
2026-02-26,510100,易方达上证50ETF,0.15%,0.05%,3.037,3.0352,≥ 60日均线,,0.0665,0.0894,-0.0457,
2026-02-26,588750,汇添富上证科创板芯片ETF,0.50%,0.10%,1.818,1.6601,≥ 60日均线,,0.1264,0.1209,0.0112,
2026-02-26,159363,华宝创业板人工智能ETF,0.50%,0.10%,1.151,1.026,≥ 60日均线,,0.0654,0.0421,0.0466,
2026-02-26,515170,华夏中证细分食品饮料主题ETF,0.50%,0.10%,0.537,0.5545,< 60日均线,,-0.0098,-0.0081,-0.0034,
2026-02-26,563300,华泰柏瑞中证2000ETF,0.50%,0.10%,1.555,1.4151,≥ 60日均线,,0.0779,0.0658,0.0243,
2026-02-26,515290,天弘中证银行ETF,0.50%,0.10%,1.384,1.4444,< 60日均线,,-0.0175,-0.0066,-0.0218,
2026-02-26,159353,景顺长城中证A500ETF,0.15%,0.05%,1.274,1.2228,≥ 60日均线,,0.0457,0.0456,0.0003,绿转红
2026-02-26,159865,国泰中证畜牧养殖ETF,0.50%,0.10%,0.629,0.6328,< 60日均线,,0.0,0.0032,-0.0064,
2026-02-26,159783,华夏中证科创创业50ETF,0.15%,0.05%,0.962,0.9334,≥ 60日均线,,0.0548,0.0638,-0.018,
2026-02-26,159948,南方创业板ETF,0.15%,0.05%,3.689,3.5743,≥ 60日均线,,0.1919,0.215,-0.0463,
2026-02-26,588090,华泰柏瑞上证科创板50成份ETF,0.50%,0.10%,1.529,1.4561,≥ 60日均线,,0.0733,0.0754,-0.0042,
2026-02-26,588190,银华上证科创板100ETF,0.15%,0.05%,1.568,1.4375,≥ 60日均线,,0.101,0.092,0.018,
2026-02-26,159682,景顺长城创业板50ETF,0.15%,0.05%,1.521,1.4855,≥ 60日均线,,0.0821,0.0959,-0.0276,
2026-02-26,159558,易方达中证半导体材料设备主题ETF,0.50%,0.10%,2.282,1.9703,≥ 60日均线,,0.2003,0.1747,0.0514,
2026-02-26,159566,易方达国证新能源电池ETF,0.50%,0.10%,2.198,2.1168,≥ 60日均线,,0.1155,0.1351,-0.0392,
2026-02-26,515210,国泰中证钢铁ETF,0.50%,0.10%,1.634,1.4918,≥ 60日均线,,0.0479,0.0435,0.0088,绿转红
2026-02-26,510230,国泰上证180金融ETF,0.50%,0.10%,1.325,1.3851,< 60日均线,,-0.0037,0.0047,-0.0166,
2026-02-26,159801,广发国证半导体芯片ETF,0.50%,0.10%,0.98,0.9069,≥ 60日均线,,0.0595,0.0572,0.0047,
2026-02-26,159218,招商中证卫星产业ETF,0.50%,0.10%,1.944,1.7256,≥ 60日均线,,0.224,0.192,0.0639,
2026-02-26,515300,嘉实沪深300红利低波动ETF,0.50%,0.10%,1.301,1.3031,< 60日均线,下穿60日均线,-0.0182,-0.0182,-0.0002,
2026-02-26,560530,摩根中证A500ETF,0.15%,0.05%,1.274,1.2231,≥ 60日均线,,0.0435,0.0433,0.0003,绿转红
2026-02-26,513860,海富通中证港股通科技ETF,0.50%,0.10%,0.67,0.7316,< 60日均线,,-0.0154,-0.0044,-0.0221,
2026-02-26,159993,鹏华国证证券龙头ETF,0.50%,0.10%,1.252,1.2968,< 60日均线,,-0.0011,0.0093,-0.0208,
2026-02-26,159115,华安中证AAA科技创新公司债ETF,0.15%,0.05%,100.669,100.2528,≥ 60日均线,,,,,
2026-02-26,513020,国泰中证港股通科技ETF,0.50%,0.10%,1.045,1.1387,< 60日均线,,-0.0231,-0.0065,-0.0333,
2026-02-26,159813,鹏华国证半导体芯片ETF,0.50%,0.10%,1.267,1.1715,≥ 60日均线,,0.0777,0.0745,0.0064,
2026-02-26,159395,大成深证基准做市信用债ETF,0.15%,0.05%,101.74,101.2267,≥ 60日均线,,0.2136,0.1494,0.1283,
2026-02-26,515030,华夏中证新能源汽车ETF,0.50%,0.10%,1.897,1.8518,≥ 60日均线,,0.0926,0.1098,-0.0346,
2026-02-26,588760,广发上证科创板人工智能ETF,0.50%,0.10%,0.865,0.7908,≥ 60日均线,,0.0411,0.0309,0.0205,
2026-02-26,512630,广发中证卫星产业ETF,0.50%,0.10%,1.598,1.4187,≥ 60日均线,,,,,
2026-02-26,159972,鹏华中证5年地债ETF,0.15%,0.05%,117.723,117.2692,≥ 60日均线,,0.3919,0.3567,0.0704,
2026-02-26,511150,科创债ETF永赢,0.15%,0.05%,100.773,100.2666,≥ 60日均线,,,,,
2026-02-26,159650,博时中债0-3年国开行ETF,0.15%,0.05%,107.57,107.3693,≥ 60日均线,,0.1801,0.1724,0.0154,
2026-02-26,159859,天弘国证生物医药ETF,0.50%,0.10%,0.391,0.3969,< 60日均线,,-0.0033,-0.0008,-0.0051,
2026-02-26,512290,国泰中证生物医药ETF,0.50%,0.10%,0.996,1.0307,< 60日均线,,-0.0135,-0.0044,-0.0182,
2026-02-26,515650,富国中证消费50ETF,0.50%,0.10%,1.158,1.1842,< 60日均线,,-0.0039,0.0003,-0.0084,
2026-02-26,562060,华宝标普中国A股红利机会ETF,0.50%,0.10%,0.661,0.6315,≥ 60日均线,,-0.0401,-0.0628,0.0454,
2026-02-26,515380,泰康沪深300ETF,0.40%,0.05%,5.457,5.3631,≥ 60日均线,,0.1383,0.1574,-0.0382,
2026-02-26,560050,汇添富MSCI中国A50互联互通ETF,0.50%,0.10%,1.037,1.0499,< 60日均线,,0.0266,0.0357,-0.0181,
2026-02-26,560780,广发中证半导体材料设备主题ETF,0.50%,0.10%,2.145,1.8529,≥ 60日均线,,0.1882,0.1643,0.0479,
2026-02-26,510360,广发沪深300ETF,0.50%,0.10%,1.797,1.7676,≥ 60日均线,,0.0447,0.0509,-0.0125,
2026-02-26,561980,招商中证半导体产业ETF,0.50%,0.10%,2.432,2.1783,≥ 60日均线,,0.1999,0.1878,0.0242,
2026-02-26,560510,泰康中证A500ETF,0.15%,0.05%,1.234,1.185,≥ 60日均线,,0.0421,0.0419,0.0003,绿转红
2026-02-26,512930,平安人工智能ETF,0.15%,0.05%,2.307,2.2296,≥ 60日均线,,0.1409,0.1531,-0.0245,
2026-02-26,159246,富国创业板人工智能ETF,0.40%,0.05%,1.084,1.8639,< 60日均线,,,,,
2026-02-26,159629,富国中证1000ETF,0.15%,0.05%,3.48,3.2171,≥ 60日均线,,0.1539,0.1368,0.0342,
2026-02-26,560090,汇添富中证全指证券公司ETF,0.50%,0.10%,1.251,1.2913,< 60日均线,,-0.0039,0.0058,-0.0195,
2026-02-26,510350,工银瑞信沪深300ETF,0.15%,0.05%,,,,,,,,
2026-02-26,589010,华夏上证科创板人工智能ETF,0.50%,0.10%,1.613,1.4746,≥ 60日均线,,0.0939,0.083,0.0219,
2026-02-26,562590,华夏中证半导体材料设备主题ETF,0.50%,0.10%,2.049,1.7693,≥ 60日均线,,0.1789,0.1558,0.0461,
2026-02-26,159227,华夏国证航天航空行业ETF,0.50%,0.10%,1.521,1.3598,≥ 60日均线,,0.1027,0.0825,0.0403,
2026-02-26,512670,鹏华中证国防ETF,0.30%,0.10%,1.054,0.9224,≥ 60日均线,,0.0648,0.0493,0.031,
2026-02-26,515900,博时央企创新驱动ETF,0.15%,0.05%,1.782,1.6496,≥ 60日均线,,0.0538,0.0427,0.0222,
2026-02-26,511270,海富通上证10年期地方政府债ETF,0.15%,0.05%,117.753,117.3273,≥ 60日均线,,0.1033,0.0105,0.1856,
2026-02-26,515000,华宝中证科技龙头ETF,0.50%,0.10%,1.074,1.0177,≥ 60日均线,,-0.044,-0.0646,0.0412,
2026-02-26,561330,国泰中证有色金属矿业主题ETF,0.50%,0.10%,2.366,2.0372,≥ 60日均线,,0.2417,0.2153,0.0529,
2026-02-26,516780,华泰柏瑞中证稀土产业ETF,0.50%,0.10%,2.141,1.845,≥ 60日均线,,0.15,0.1358,0.0283,
2026-02-26,511010,国泰上证5年期国债ETF,0.15%,0.05%,140.61,140.4408,≥ 60日均线,,-0.0608,-0.1106,0.0997,
2026-02-26,588800,华夏上证科创板100ETF,0.15%,0.05%,1.551,1.4161,≥ 60日均线,,0.1032,0.0937,0.019,
2026-02-26,159307,博时中证红利低波100ETF,0.15%,0.05%,1.082,1.0741,≥ 60日均线,,0.0013,0.0022,-0.002,
2026-02-26,516010,国泰中证动漫游戏ETF,0.50%,0.10%,1.502,1.5011,≥ 60日均线,,0.059,0.0577,0.0027,
2026-02-26,588380,富国中证科创创业50ETF,0.50%,0.10%,0.979,0.9505,≥ 60日均线,,0.0556,0.0647,-0.0182,
2026-02-26,159232,南方中证全指自由现金流ETF,0.15%,0.05%,1.375,1.2886,≥ 60日均线,,0.0577,0.0532,0.0091,
2026-02-26,588290,华安上证科创板芯片ETF,0.15%,0.05%,2.671,2.4366,≥ 60日均线,,0.1901,0.1826,0.0149,
2026-02-26,513550,华泰柏瑞中证港股通50ETF,0.50%,0.10%,1.16,1.1803,< 60日均线,,0.0152,0.0214,-0.0125,
2026-02-26,516510,易方达中证云计算与大数据主题ETF,0.15%,0.05%,1.859,1.7665,≥ 60日均线,,0.119,0.1145,0.0091,
2026-02-26,159235,大成中证全指自由现金流ETF,0.15%,0.05%,1.393,1.2986,≥ 60日均线,,0.0617,0.0559,0.0116,
2026-02-26,159998,天弘中证计算机ETF,0.50%,0.10%,1.098,1.05,≥ 60日均线,,0.0313,0.0276,0.0074,
2026-02-26,159339,银华中证A500ETF,0.15%,0.05%,1.267,1.2175,≥ 60日均线,,0.0455,0.0458,-0.0005,
2026-02-26,563880,汇添富中证A500ETF,0.15%,0.05%,1.299,1.2471,≥ 60日均线,,0.0466,0.0467,-0.0002,
2026-02-26,159985,华夏饲料豆粕期货ETF,0.50%,0.10%,2.017,1.9724,≥ 60日均线,,0.0086,0.0046,0.0079,
2026-02-26,159959,银华中证央企结构调整ETF,0.15%,0.05%,1.701,1.6078,≥ 60日均线,,0.0445,0.0371,0.0147,
2026-02-26,512040,富国中证价值ETF,0.60%,0.10%,1.263,1.185,≥ 60日均线,,0.0516,0.0461,0.011,
2026-02-26,515660,国联安沪深300ETF,0.30%,0.05%,5.867,5.7589,≥ 60日均线,,0.1474,0.1673,-0.0398,
2026-02-26,159967,华夏创成长ETF,0.50%,0.10%,0.632,0.6249,≥ 60日均线,,0.0258,0.0308,-0.0101,
2026-02-26,159623,博时成渝经济圈ETF,0.15%,0.05%,1.052,1.0333,≥ 60日均线,,0.028,0.0333,-0.0107,
2026-02-26,159382,南方创业板人工智能ETF,0.50%,0.10%,2.458,2.1968,≥ 60日均线,,0.2333,0.2169,0.0328,
2026-02-26,159595,大成中证A50ETF,0.15%,0.05%,1.344,1.3403,≥ 60日均线,,0.0246,0.0307,-0.0122,
2026-02-26,159625,嘉实国证绿色电力ETF,0.50%,0.10%,1.247,1.2045,≥ 60日均线,,0.011,0.0111,-0.0003,
2026-02-26,561360,国泰中证油气产业ETF,0.50%,0.10%,1.558,1.2951,≥ 60日均线,,0.1006,0.0704,0.0604,
2026-02-26,561380,国泰恒生A股电网设备ETF,0.50%,0.10%,2.14,1.7654,≥ 60日均线,,0.1872,0.1591,0.0562,
2026-02-26,159272,富国国证机器人产业ETF,0.50%,0.10%,0.947,0.9235,≥ 60日均线,,,,,
2026-02-26,511160,国债ETF东财,0.15%,0.05%,101.266,101.056,≥ 60日均线,,0.2208,0.2103,0.0209,
2026-02-26,516310,易方达中证银行ETF,0.15%,0.05%,1.274,1.329,< 60日均线,,-0.0156,-0.0055,-0.0202,
2026-02-26,159825,富国中证农业主题ETF,0.50%,0.10%,0.86,0.8347,≥ 60日均线,,0.0217,0.0233,-0.0033,
2026-02-26,560080,汇添富中证中药ETF,0.50%,0.10%,,,,,,,,
2026-02-26,512570,易方达中证全指证券公司ETF,0.50%,0.10%,1.17,1.2075,< 60日均线,,-0.0024,0.0068,-0.0184,
2026-02-26,159925,南方沪深300ETF,0.15%,0.05%,4.766,4.6794,≥ 60日均线,,0.098,0.1128,-0.0295,
2026-02-26,159732,华夏国证消费电子主题ETF,0.50%,0.10%,1.212,1.1307,≥ 60日均线,,0.0556,0.0568,-0.0024,
2026-02-26,560280,广发中证工程机械主题ETF,0.50%,0.10%,1.891,1.6641,≥ 60日均线,,0.1012,0.08,0.0425,
2026-02-26,159994,银华中证5G通信主题ETF,0.50%,0.10%,1.009,1.725,< 60日均线,,0.0171,0.1236,-0.2129,
2026-02-26,159971,富国创业板ETF,0.15%,0.05%,1.161,1.2135,< 60日均线,,-0.1831,-0.1407,-0.0848,
2026-02-26,159857,天弘中证光伏产业ETF,0.50%,0.10%,0.949,0.8685,≥ 60日均线,,0.0606,0.0562,0.0088,
2026-02-26,516120,富国中证细分化工产业主题ETF,0.50%,0.10%,1.04,0.9065,≥ 60日均线,,0.0779,0.0658,0.0242,
2026-02-26,510720,国泰上证国有企业红利ETF,0.50%,0.10%,0.997,0.9737,≥ 60日均线,,0.001,-0.0003,0.0026,绿转红
2026-02-26,563000,易方达MSCI中国A50互联互通ETF,0.15%,0.05%,1.055,1.0655,< 60日均线,,0.0284,0.0374,-0.0181,
2026-02-26,516520,华泰柏瑞中证智能汽车主题ETF,0.50%,0.10%,1.346,1.2983,≥ 60日均线,,0.0415,0.042,-0.0011,
2026-02-26,516550,嘉实中证大农业ETF,,,0.814,0.7724,≥ 60日均线,,0.0244,0.0233,0.0023,绿转红
2026-02-26,159929,汇添富中证医药卫生ETF,0.50%,0.10%,1.348,1.3754,< 60日均线,,-0.0125,-0.0042,-0.0165,
2026-02-26,589130,易方达上证科创板芯片ETF,0.50%,0.10%,,,,,,,,
2026-02-26,510510,广发中证500ETF,0.50%,0.10%,2.726,2.4749,≥ 60日均线,,0.1557,0.1342,0.0429,
2026-02-26,513070,易方达中证港股通消费主题ETF,0.15%,0.05%,1.371,1.353,≥ 60日均线,,0.0058,0.0042,0.0031,
2026-02-26,159649,华安中债1-5年国开债ETF,0.15%,0.05%,108.932,108.6947,≥ 60日均线,,0.2331,0.2158,0.0346,
2026-02-26,159673,鹏华沪深300ETF,0.15%,0.05%,1.294,1.2725,≥ 60日均线,,0.0322,0.0368,-0.0092,
2026-02-26,517300,国寿安保中证沪港深300ETF,0.50%,0.10%,0.949,0.947,≥ 60日均线,,0.0191,0.0239,-0.0095,
2026-02-26,563390,华泰柏瑞中证全指自由现金流ETF,0.50%,0.10%,1.393,1.2984,≥ 60日均线,,0.0609,0.0551,0.0116,
2026-02-26,159820,天弘中证500ETF,0.50%,0.10%,1.456,1.3214,≥ 60日均线,,0.0836,0.0722,0.0228,
2026-02-26,560770,招商中证机器人ETF,0.50%,0.10%,1.068,1.0087,≥ 60日均线,,,,,
2026-02-26,159745,国泰中证全指建筑材料ETF,0.50%,0.10%,0.742,0.6827,≥ 60日均线,,0.0267,0.0201,0.0132,
2026-02-26,159981,建信能源化工期货ETF,0.50%,0.10%,1.285,1.2593,≥ 60日均线,,-0.0031,-0.0123,0.0183,
2026-02-26,561160,富国中证电池主题ETF,0.50%,0.10%,0.835,0.8313,≥ 60日均线,,0.0462,0.059,-0.0257,
2026-02-26,159133,天弘中证细分化工产业主题ETF,0.50%,0.10%,1.288,1.1216,≥ 60日均线,,,,,
2026-02-26,159357,博时中证A500ETF,0.15%,0.05%,1.32,1.2647,≥ 60日均线,,0.0472,0.0469,0.0007,绿转红
2026-02-26,510760,国泰上证综合交易ETF,0.15%,0.05%,1.348,1.3019,≥ 60日均线,,0.0401,0.0398,0.0005,绿转红
2026-02-26,515700,平安中证新能源汽车产业ETF,0.15%,0.05%,2.541,2.4749,≥ 60日均线,,0.1267,0.1492,-0.045,
2026-02-26,512020,鹏华中证A500ETF,0.15%,0.05%,1.325,1.2739,≥ 60日均线,,0.0471,0.0472,-0.0003,
2026-02-26,560350,摩根中证A50ETF,0.15%,0.05%,1.276,1.2765,< 60日均线,下穿60日均线,0.0194,0.0255,-0.0121,
2026-02-26,517380,天弘恒生沪深港创新药精选50ETF,0.50%,0.10%,0.76,0.7809,< 60日均线,下穿60日均线,0.0075,0.0154,-0.0158,
2026-02-26,515680,嘉实中证央企创新驱动ETF,0.15%,0.05%,1.798,1.6617,≥ 60日均线,,0.0551,0.0439,0.0223,
2026-02-26,159110,万家深证AAA科技创新公司债ETF,0.15%,0.05%,100.768,100.3311,≥ 60日均线,,,,,
2026-02-26,159828,国泰中证医疗ETF,0.50%,0.10%,0.439,0.4413,< 60日均线,下穿60日均线,0.0001,0.0013,-0.0024,
2026-02-26,159876,华宝有色金属ETF,0.50%,0.10%,1.204,1.0484,≥ 60日均线,,0.0583,0.0274,0.062,
2026-02-26,588890,南方上证科创板芯片ETF,0.50%,0.10%,3.068,2.797,≥ 60日均线,,0.2185,0.2098,0.0175,
2026-02-26,159559,景顺长城国证机器人产业ETF,0.50%,0.10%,1.42,1.3863,≥ 60日均线,,0.0402,0.0412,-0.0021,红转绿
2026-02-26,159780,南方中证科创创业50ETF,0.50%,0.10%,0.957,0.9296,≥ 60日均线,,0.0538,0.0629,-0.018,
2026-02-26,159258,南方中证机器人ETF,0.50%,0.10%,1.209,1.1455,≥ 60日均线,,,,,
2026-02-26,516820,平安医药及医疗器械创新ETF,0.50%,0.10%,0.361,0.3675,< 60日均线,,-0.0038,-0.0016,-0.0046,
2026-02-26,159633,易方达中证1000ETF,0.15%,0.05%,3.568,3.2884,≥ 60日均线,,0.1664,0.1475,0.0378,
2026-02-26,515010,华夏中证全指证券公司ETF,0.15%,0.05%,1.336,1.3787,< 60日均线,,-0.0031,0.0072,-0.0206,
2026-02-26,159381,华夏创业板人工智能ETF,0.15%,0.05%,2.176,1.9397,≥ 60日均线,,0.2072,0.1919,0.0306,
2026-02-26,159601,华夏MSCI中国A50互联互通ETF,0.50%,0.10%,1.051,1.061,< 60日均线,,0.0285,0.0374,-0.0177,
2026-02-26,159875,嘉实中证新能源ETF,0.50%,0.10%,0.729,0.6926,≥ 60日均线,,0.0427,0.0458,-0.0062,
2026-02-26,159267,华安国证航天航空行业ETF,0.50%,0.10%,1.298,1.1632,≥ 60日均线,,,,,
2026-02-26,516970,广发中证基建工程ETF,0.50%,0.10%,1.264,1.2059,≥ 60日均线,,0.027,0.0249,0.0043,
2026-02-26,561550,华泰柏瑞中证500增强策略ETF,0.70%,0.10%,1.452,1.3186,≥ 60日均线,,0.0806,0.0722,0.0167,
2026-02-26,159697,鹏华国证石油天然气ETF,0.50%,0.10%,1.433,1.2337,≥ 60日均线,,0.0814,0.0593,0.0443,
2026-02-26,159731,华夏中证石化产业ETF,0.50%,0.10%,1.07,0.9347,≥ 60日均线,,0.0758,0.0609,0.0299,
2026-02-26,159215,平安中证A500ETF,0.15%,0.05%,1.333,1.2792,≥ 60日均线,,0.0505,0.051,-0.001,
2026-02-26,517330,易方达中证长江保护主题ETF,0.15%,0.05%,1.007,0.9416,≥ 60日均线,,0.0375,0.0363,0.0025,绿转红
2026-02-26,563080,易方达中证A50ETF,0.15%,0.05%,1.351,1.3462,≥ 60日均线,,0.0261,0.0321,-0.0121,
2026-02-26,159263,易方达国证价值100ETF,0.50%,0.10%,1.206,1.1222,≥ 60日均线,,,,,
2026-02-26,517160,南方中证长江保护主题ETF,0.15%,0.05%,0.997,0.934,≥ 60日均线,,0.0369,0.0356,0.0027,绿转红
2026-02-26,516860,博时金融科技ETF,0.50%,0.10%,1.428,1.4406,< 60日均线,,0.006,0.013,-0.0142,
2026-02-26,159362,工银中证A500ETF,0.15%,0.05%,1.333,1.2778,≥ 60日均线,,0.0506,0.0504,0.0003,绿转红
2026-02-26,159905,工银深证红利ETF,0.50%,0.10%,1.899,1.8445,≥ 60日均线,,0.0409,0.0364,0.0091,
2026-02-26,159157,天弘中证工业有色金属主题ETF,0.50%,0.10%,,,,,,,,
2026-02-26,159681,鹏华创业板50ETF,0.15%,0.05%,,,,,,,,
2026-02-26,159758,华夏中证红利质量ETF,0.15%,0.05%,1.117,1.0645,≥ 60日均线,,0.0245,0.0206,0.0078,
2026-02-26,159129,嘉实中证细分化工产业主题ETF,0.15%,0.05%,1.251,1.0889,≥ 60日均线,,,,,
2026-02-26,588710,科半导体,0.50%,0.10%,1.968,1.6874,≥ 60日均线,,0.1717,0.1497,0.044,
2026-02-26,159840,工银瑞信国证新能源车电池ETF,0.45%,0.07%,0.878,0.8541,≥ 60日均线,,0.0449,0.0538,-0.0177,
2026-02-26,516570,易方达中证石化产业ETF,0.15%,0.05%,1.161,1.011,≥ 60日均线,,0.0833,0.0664,0.0338,
2026-02-26,159638,嘉实中证高端装备细分50ETF,0.50%,0.10%,1.185,1.0535,≥ 60日均线,,0.0823,0.0666,0.0314,
2026-02-26,159957,华夏创业板ETF,0.15%,0.05%,2.191,2.1219,≥ 60日均线,,0.1136,0.1275,-0.0279,
2026-02-26,588730,易方达上证科创板人工智能ETF,0.50%,0.10%,1.682,1.5372,≥ 60日均线,,0.0985,0.0862,0.0245,
2026-02-26,159360,天弘中证A500ETF,0.15%,0.05%,1.342,1.2874,≥ 60日均线,,0.0496,0.0495,0.0003,绿转红
2026-02-26,588930,银华上证科创板人工智能ETF,0.50%,0.10%,1.784,1.6323,≥ 60日均线,,0.1015,0.0892,0.0244,
2026-02-26,159147,南方中证电池主题ETF,0.15%,0.05%,,,,,,,,
2026-02-26,513200,易方达中证港股通医药卫生综合ETF,0.15%,0.05%,1.077,1.1232,< 60日均线,,-0.0005,0.0131,-0.0272,
2026-02-26,515400,富国中证大数据产业ETF,0.50%,0.10%,1.066,0.9987,≥ 60日均线,,0.0332,0.025,0.0165,
2026-02-26,588830,鹏华上证科创板新能源ETF,0.50%,0.10%,1.715,1.5623,≥ 60日均线,,0.0998,0.0906,0.0184,
2026-02-26,588400,嘉实中证科创创业50ETF,0.50%,0.10%,0.968,0.9394,≥ 60日均线,,0.0554,0.0642,-0.0177,
2026-02-26,560260,广发中证医疗ETF,0.50%,0.05%,0.887,0.891,< 60日均线,下穿60日均线,-0.0001,0.0022,-0.0046,
2026-02-26,589800,易方达上证科创板综合ETF,0.15%,0.05%,1.47,1.3641,≥ 60日均线,,0.0811,0.0755,0.0113,
2026-02-26,516350,易方达中证芯片产业ETF,0.15%,0.05%,1.37,1.2623,≥ 60日均线,,0.0876,0.0836,0.0081,
2026-02-26,159356,万家中证A500ETF,0.15%,0.05%,1.316,1.2624,≥ 60日均线,,0.0481,0.0479,0.0003,绿转红
2026-02-26,159996,国泰中证全指家电ETF,0.50%,0.10%,1.581,1.5598,≥ 60日均线,,0.0392,0.0408,-0.0032,
2026-02-26,560570,国联安中证A500红利低波ETF,0.35%,0.05%,1.018,1.0081,≥ 60日均线,,,,,
2026-02-26,159790,华夏中证内地低碳经济主题ETF,0.50%,0.10%,0.799,0.7819,≥ 60日均线,,0.0336,0.0392,-0.0111,
2026-02-26,159358,大成中证A500ETF,0.15%,0.05%,1.341,1.2875,≥ 60日均线,,0.0483,0.0486,-0.0006,
2026-02-26,517400,国泰中证沪深港黄金产业股票ETF,0.50%,0.10%,2.051,1.7954,≥ 60日均线,,0.1846,0.155,0.0593,
2026-02-26,530000,天弘上证50ETF,0.50%,0.10%,1.413,1.4112,≥ 60日均线,,0.0287,0.0336,-0.0099,
2026-02-26,511060,海富通上证5年期地方政府债ETF,0.15%,0.05%,106.745,106.6289,≥ 60日均线,,0.0393,-0.0061,0.0908,
2026-02-26,516880,银华中证光伏产业ETF,0.50%,0.10%,0.941,0.8622,≥ 60日均线,,0.0589,0.0548,0.0082,
2026-02-26,589000,华夏上证科创板综合ETF,0.15%,0.05%,1.47,1.3664,≥ 60日均线,,0.0798,0.0744,0.0107,
